data_owner;location_code;location_name;xy;dups;modelNames;station_name;descriptive_name;What to do?
Rijkswaterstaat;donar_WIJKAZBSD;WIJKAZBSD;4.5846_52.4985;FALSE;NA;WIJKAZBSD;WIJKAZBSD;
IMR;eu_M290;M290;4.59_58.57;FALSE;NA;M290;M290;
RBINS;eu_C6067000;C6067000;4.5929_53.0876;FALSE;NA;C6067000;C6067000;
Rijkswaterstaat;donar_EGMAZE2;EGMAZE2;4.5947_52.6223;FALSE;NA;EGMAZE2;EGMAZE2;
RBINS;eu_C6020000;C6020000;-4.5988_50.3167;FALSE;NA;C6020000;C6020000;
RBINS;eu_C6080000;C6080000;4.6_52.6833;FALSE;NA;C6080000;C6080000;
RBINS;eu_C6073000;C6073000;4.6_52.8867;FALSE;NA;C6073000;C6073000;
Rijkswaterstaat;donar_EGMAZE1;EGMAZE1;4.6072_52.6201;FALSE;NA;EGMAZE1;EGMAZE1;
IMR;eu_M646;M646;4.61_60.75;FALSE;NA;M646;M646;
RBINS;eu_C6079000;C6079000;4.6167_52.6733;FALSE;NA;C6079000;C6079000;
Rijkswaterstaat;donar_EGMAZBSD;EGMAZBSD;4.6171_52.6185;FALSE;NA;EGMAZBSD;EGMAZBSD;
RBINS;eu_C6066000;C6066000;4.6268_53.0859;FALSE;NA;C6066000;C6066000;
IMR;eu_M647;M647;4.63_60.75;FALSE;NA;M647;M647;
IMR;eu_M729;M729;4.63_61.89;FALSE;NA;M729;M729;
Rijkswaterstaat;donar_CAMPDBSD;CAMPDBSD;4.6359_52.7142;FALSE;Camperduin;Camperduin;Camperduin;
RBINS;eu_C6021000;C6021000;-4.6388_50.3221;FALSE;NA;C6021000;C6021000;
Rijkswaterstaat;donar_CALLOG4;CALLOG4;4.643_52.8684;FALSE;NA;CALLOG4;CALLOG4;
RBINS;eu_C6072000;C6072000;4.6433_52.9113;FALSE;NA;C6072000;C6072000;
IMR;eu_M443;M443;4.65_59.29;FALSE;NA;M443;M443;
RBINS;eu_C6022000;C6022000;-4.6503_50.3167;FALSE;NA;C6022000;C6022000;
RBINS;eu_C6071000;C6071000;4.6667_52.8813;FALSE;NA;C6071000;C6071000;
RBINS;eu_C6060000;C6060000;4.6675_52.9249;FALSE;NA;C6060000;C6060000;
IMR;eu_M182;M182;4.67_57.73;FALSE;NA;M182;M182;
IMR;eu_M288;M288;4.67_58.53;FALSE;NA;M288;M288;
IMR;eu_M294;M294;4.67_58.67;FALSE;NA;M294;M294;
IMR;eu_M381;M381;4.67_59.27;FALSE;NA;M381;M381;
IMR;eu_M444;M444;4.67_59.29;FALSE;NA;M444;M444;
IMR;eu_M474;M474;4.67_59.63;FALSE;NA;M474;M474;
IMR;eu_M531;M531;4.67_59.99;FALSE;NA;M531;M531;
IMR;eu_M580;M580;4.67_60.33;FALSE;NA;M580;M580;
IMR;eu_M648;M648;4.67_60.75;FALSE;NA;M648;M648;
Rijkswaterstaat;donar_CALLOG2;CALLOG2;4.673_52.8648;FALSE;NA;CALLOG2;CALLOG2;
RBINS;eu_C6065000;C6065000;4.6775_53.0786;FALSE;NA;C6065000;C6065000;
Rijkswaterstaat;donar_CALLOG1;CALLOG1;4.6863_52.8628;FALSE;NA;CALLOG1;CALLOG1;
Rijkswaterstaat;donar_CALLOBSD;CALLOBSD;4.6888_52.8375;FALSE;NA;CALLOBSD;CALLOBSD;
IMR;eu_M40;M40;4.69_56.99;FALSE;NA;M40;M40;
IMR;eu_M84;M84;4.69_57.01;FALSE;NA;M84;M84;
IMR;eu_M289;M289;4.69_58.53;FALSE;NA;M289;M289;
IMR;eu_M512;M512;4.69_59.91;FALSE;NA;M512;M512;
IMR;eu_M716;M716;4.69_61.71;FALSE;NA;M716;M716;
IMR;eu_M723;M723;4.69_61.83;FALSE;NA;M723;M723;
RBINS;eu_C6023000;C6023000;-4.6905_50.3283;FALSE;NA;C6023000;C6023000;
RBINS;eu_C6064000;C6064000;4.6977_53.0695;FALSE;NA;C6064000;C6064000;
Rijkswaterstaat;HOORNDSBSD;Hoornderslag badstrand;4.7077_53.0165;FALSE;NA;HOORNDSBSD;Hoornderslag badstrand;
Rijkswaterstaat;VLAKBSD;Grote Vlak;4.708_53.0259;FALSE;NA;VLAKBSD;Grote Vlak;
RBINS;eu_C6063000;C6063000;4.708_53.066;FALSE;NA;C6063000;C6063000;
RBINS;eu_C6057000;C6057000;4.709_52.9669;FALSE;NA;C6057000;C6057000;
IMR;eu_M41;M41;4.71_56.99;FALSE;NA;M41;M41;
IMR;eu_M85;M85;4.71_57.01;FALSE;NA;M85;M85;
IMR;eu_M185;M185;4.71_57.79;FALSE;NA;M185;M185;
IMR;eu_M190;M190;4.71_57.81;FALSE;NA;M190;M190;
IMR;eu_M587;M587;4.71_60.41;FALSE;NA;M587;M587;
IMR;eu_M724;M724;4.71_61.83;FALSE;NA;M724;M724;
Rijkswaterstaat;donar_HUISDNBSD;HUISDNBSD;4.7139_52.9366;FALSE;NA;HUISDNBSD;HUISDNBSD;
RBINS;eu_C6024000;C6024000;-4.7181_50.3225;FALSE;NA;C6024000;C6024000;
Rijkswaterstaat;BLEEKBSD;Bleekersvallei;4.7251_53.0696;FALSE;NA;BLEEKBSD;Bleekersvallei;
IMR;eu_M186;M186;4.73_57.79;FALSE;NA;M186;M186;
RBINS;eu_C6056000;C6056000;4.7322_52.9729;FALSE;NA;C6056000;C6056000;
Rijkswaterstaat;ECMRTXLBSD;Ecomare Texel badstrand;4.7324_53.079;FALSE;NA;ECMRTXLBSD;Ecomare Texel badstrand;
RBINS;eu_C5006000;C5006000;-4.745_45.9117;FALSE;NA;C5006000;C5006000;
Rijkswaterstaat;DENHDR;Den Helder;4.745_52.9644;FALSE;NA;DENHDR;Den Helder;
RBINS;eu_C6025000;C6025000;-4.7472_50.3147;FALSE;NA;C6025000;C6025000;
Rijkswaterstaat;donar_MARSDND;MARSDND;4.7499_52.9825;TRUE;MARSDND;MARSDND;MARSDND;
Rijkswaterstaat;MARSDND;Marsdiep noord;4.7499_52.9825;FALSE;MARSDND;MARSDND;Marsdiep noord;
IMR;eu_M4;M4;4.75_53.75;FALSE;NA;M4;M4;
Rijkswaterstaat;donar_HELSDR;HELSDR;4.7502_52.9623;FALSE;NA;HELSDR;HELSDR;
Rijkswaterstaat;KOOGBSD;De Koog;4.7541_53.1036;FALSE;NA;KOOGBSD;De Koog;
RBINS;eu_C6055000;C6055000;4.7605_52.9829;FALSE;NA;C6055000;C6055000;
RBINS;eu_C6035000;C6035000;-4.7651_50.2706;FALSE;NA;C6035000;C6035000;
NIOZ;nioz_TERSLG50;TERSLG50;4.7669_53.7675;FALSE;TERSLG50;TERSLG50;Terschelling 50 km uit de kust;
RBINS;eu_C6054000;C6054000;4.7835_52.9895;FALSE;NA;C6054000;C6054000;
IMR;eu_M662;M662;4.79_60.85;FALSE;NA;M662;M662;
Rijkswaterstaat;MALZMRNHVN;Malzwin marinehaven;4.7903_52.9684;FALSE;NA;MALZMRNHVN;Malzwin marinehaven;
RBINS;eu_LN5;LN5;4.8_53.4167;FALSE;NA;LN5;LN5;
IMR;eu_M122;M122;4.81_57.13;FALSE;NA;M122;M122;
IMR;eu_M445;M445;4.81_59.29;FALSE;NA;M445;M445;
IMR;eu_M513;M513;4.81_59.91;FALSE;NA;M513;M513;
Rijkswaterstaat;KRIMBSD;De Krim;4.819_53.1644;FALSE;NA;KRIMBSD;De Krim;
Rijkswaterstaat;TEXSM;Texelstroom;4.8246_53.0196;FALSE;NA;TEXSM;Texelstroom;
IMR;eu_M382;M382;4.83_59.27;FALSE;NA;M382;M382;
IMR;eu_M446;M446;4.83_59.29;FALSE;NA;M446;M446;
IMR;eu_M475;M475;4.83_59.63;FALSE;NA;M475;M475;
IMR;eu_M541;M541;4.83_60.01;FALSE;NA;M541;M541;
IMR;eu_M581;M581;4.85_60.33;FALSE;NA;M581;M581;
RBINS;eu_MS;MS;4.8533_54.1213;FALSE;NA;MS;MS;
PML;pml_86;F3B;-4.8557_53.6935;FALSE;NA;pml_86;F3B;
RBINS;eu_C6061000;C6061000;4.8657_53.0164;FALSE;NA;C6061000;C6061000;
IMR;eu_M187;M187;4.87_57.79;FALSE;NA;M187;M187;
IMR;eu_M457;M457;4.89_59.49;FALSE;NA;M457;M457;
IMR;eu_M658;M658;4.89_60.83;FALSE;NA;M658;M658;
IMR;eu_M663;M663;4.89_60.85;FALSE;NA;M663;M663;
Rijkswaterstaat;donar_MALZN;MALZN;4.9009_52.9931;TRUE;NA;MALZN;MALZN;
Rijkswaterstaat;MALZN;Malzwin;4.9009_52.9931;FALSE;NA;MALZN;Malzwin;
RBINS;eu_R0113_GKSS;R0113_GKSS;4.906_55.4097;FALSE;NA;R0113_GKSS;R0113_GKSS;
IMR;eu_M447;M447;4.91_59.29;FALSE;NA;M447;M447;
IMR;eu_M760;M760;4.91_62.31;FALSE;NA;M760;M760;
Rijkswaterstaat;AMSDP;Amsteldiep;4.9113_52.9294;FALSE;NA;AMSDP;Amsteldiep;
RBINS;eu_C6062000;C6062000;4.9134_53.0359;FALSE;NA;C6062000;C6062000;
IMR;eu_M204;M204;4.93_57.91;FALSE;NA;M204;M204;
IMR;eu_M383;M383;4.93_59.27;FALSE;NA;M383;M383;
IMR;eu_M448;M448;4.93_59.29;FALSE;NA;M448;M448;
Rijkswaterstaat;SCHORE;Schore;4.9445_52.9574;FALSE;NA;SCHORE;Schore;
Rijkswaterstaat;WIERBND;Wierbalg noord;4.9488_52.9776;FALSE;NA;WIERBND;Wierbalg noord;
IMR;eu_M205;M205;4.95_57.91;FALSE;NA;M205;M205;
IMR;eu_M384;M384;4.95_59.27;FALSE;NA;M384;M384;
IMR;eu_M505;M505;4.95_59.89;FALSE;NA;M505;M505;
IMR;eu_M765;M765;4.95_62.49;FALSE;M765;M765;M765;
Rijkswaterstaat;BREEHN;Breehorn;4.9676_52.9511;FALSE;NA;BREEHN;Breehorn;
IMR;eu_M269;M269;4.99_58.25;FALSE;NA;M269;M269;
IMR;eu_M291;M291;4.99_58.61;FALSE;NA;M291;M291;
IMR;eu_M461;M461;4.99_59.55;FALSE;NA;M461;M461;
IMR;eu_M542;M542;4.99_60.01;FALSE;NA;M542;M542;
IMR;eu_M292;M292;5.01_58.61;FALSE;NA;M292;M292;
IMR;eu_M300;M300;5.01_58.75;FALSE;NA;M300;M300;
IMR;eu_M449;M449;5.01_59.29;FALSE;NA;M449;M449;
IMR;eu_M476;M476;5.01_59.63;FALSE;NA;M476;M476;
Rijkswaterstaat;DENOVSSZ;Den Oever spuisluizen;5.0284_52.9428;FALSE;NA;DENOVSSZ;Den Oever spuisluizen;
IMR;eu_M385;M385;5.03_59.27;FALSE;NA;M385;M385;
IMR;eu_M450;M450;5.03_59.29;FALSE;NA;M450;M450;
Rijkswaterstaat;DOOVBWT;Doove Balg west;5.0323_53.0529;TRUE;DOOVBWT;DOOVBWT;Doove Balg west;
Rijkswaterstaat;donar_DOOVBWT;DOOVBWT;5.0323_53.0529;FALSE;DOOVBWT;DOOVBWT;Doove Balg west;
RBINS;eu_C6040000;C6040000;-5.0388_50.1312;FALSE;NA;C6040000;C6040000;
Rijkswaterstaat;BREESBI1;Breesem boei 1;5.0437_53.1163;FALSE;NA;BREESBI1;Breesem boei 1;
IMR;eu_M114;M114;5.05_57.07;FALSE;NA;M114;M114;
IMR;eu_M302;M302;5.05_58.79;FALSE;NA;M302;M302;
IMR;eu_M326;M326;5.05_59.03;FALSE;NA;M326;M326;
IMR;eu_M350;M350;5.05_59.23;FALSE;NA;M350;M350;
IMR;eu_M451;M451;5.05_59.29;FALSE;NA;M451;M451;
IMR;eu_M548;M548;5.05_60.09;FALSE;NA;M548;M548;
Rijkswaterstaat;VLIELBSD;Badstrand Badhuis, Vlieland;5.0518_53.305;FALSE;NA;VLIELBSD;Badstrand Badhuis, Vlieland;
Rijkswaterstaat;STORTMK;Stortemelk;5.0553_53.339;FALSE;NA;STORTMK;Stortemelk;
RBINS;eu_C5005000;C5005000;-5.07_45.7367;FALSE;NA;C5005000;C5005000;
IMR;eu_M656;M656;5.07_60.81;FALSE;NA;M656;M656;
IMR;eu_M763;M763;5.07_62.43;FALSE;NA;M763;M763;
RBINS;eu_C6070000;C6070000;5.075_53.0367;FALSE;NA;C6070000;C6070000;
RBINS;eu_C6041000;C6041000;-5.0782_50.1002;FALSE;NA;C6041000;C6041000;
Rijkswaterstaat;WESTKSRK;Westkom / Scheurrak;5.087_53.1059;FALSE;NA;WESTKSRK;Westkom / Scheurrak;
Rijkswaterstaat;VLIELJHVLZDE;Vlieland jachthaven landzijde;5.0886_53.2974;FALSE;NA;VLIELJHVLZDE;Vlieland jachthaven landzijde;
Rijkswaterstaat;VLIELJHVN;Vlieland jachthaven;5.09_53.296;FALSE;NA;VLIELJHVN;Vlieland jachthaven;
IMR;eu_M460;M460;5.09_59.53;FALSE;NA;M460;M460;
IMR;eu_M731;M731;5.09_61.91;FALSE;NA;M731;M731;
IMR;eu_M758;M758;5.09_62.29;FALSE;NA;M758;M758;
Rijkswaterstaat;VLIELJHVHVMD;Vlieland jachthaven havenmond;5.0915_53.295;FALSE;NA;VLIELJHVHVMD;Vlieland jachthaven havenmond;
Rijkswaterstaat;TERSLG10;Terschelling 10 km uit de kust;5.0995_53.4604;FALSE;NA;TERSLG10;Terschelling 10 km uit de kust;
NIOZ;nioz_TERSLG10;TERSLG10;5.1008_53.4611;FALSE;TERSLG10;TERSLG10;Terschelling 10 km uit de kust;
RBINS;eu_C6042000;C6042000;-5.111_50.1002;FALSE;NA;C6042000;C6042000;
Rijkswaterstaat;TERSLG4;Terschelling 4 km uit de kust;5.1492_53.4145;FALSE;NA;TERSLG4;Terschelling 4 km uit de kust;
IMR;eu_M86;M86;5.15_57.01;FALSE;NA;M86;M86;
IMR;eu_M138;M138;5.15_57.25;FALSE;NA;M138;M138;
IMR;eu_M202;M202;5.15_57.89;FALSE;NA;M202;M202;
IMR;eu_M233;M233;5.15_58.05;FALSE;NA;M233;M233;
Rijkswaterstaat;WOLFSHK;Wolfshoek;5.155_53.2468;FALSE;NA;WOLFSHK;Wolfshoek;
Rijkswaterstaat;donar_VLIESM;VLIESM;5.1599_53.3133;TRUE;VLIESM;VLIESM;Vliestroom;
Rijkswaterstaat;VLIESM;Vliestroom;5.1599_53.3133;FALSE;VLIESM;VLIESM;Vliestroom;
Rijkswaterstaat;BOOMKDP;Boomkensdiep;5.1672_53.379;FALSE;NA;BOOMKDP;Boomkensdiep;
IMR;eu_M9;M9;5.17_56.69;FALSE;NA;M9;M9;
IMR;eu_M42;M42;5.17_56.99;FALSE;NA;M42;M42;
IMR;eu_M87;M87;5.17_57.01;FALSE;NA;M87;M87;
IMR;eu_M123;M123;5.17_57.13;FALSE;NA;M123;M123;
Rijkswaterstaat;donar_VLIESZD;VLIESZD;5.172_53.2622;TRUE;NA;VLIESZD;Vliestroom zuid;
Rijkswaterstaat;VLIESZD;Vliestroom zuid;5.172_53.2622;FALSE;NA;VLIESZD;Vliestroom zuid;
Rijkswaterstaat;WESTMWT;West Meep west;5.184_53.2887;FALSE;NA;WESTMWT;West Meep west;
Rijkswaterstaat;donar_INST;INST;5.1854_53.162;TRUE;NA;INST;Inschot;
Rijkswaterstaat;INST;Inschot;5.1854_53.162;FALSE;NA;INST;Inschot;
IMR;eu_M43;M43;5.19_56.99;FALSE;NA;M43;M43;
IMR;eu_M88;M88;5.19_57.01;FALSE;NA;M88;M88;
IMR;eu_M124;M124;5.19_57.13;FALSE;NA;M124;M124;
IMR;eu_M761;M761;5.19_62.37;FALSE;NA;M761;M761;
PML;pml_88;F1B;-5.1995_54.6935;FALSE;NA;pml_88;F1B;
Rijkswaterstaat;BLAUWSWT;Blauwe Slenk west;5.2018_53.2306;FALSE;NA;BLAUWSWT;Blauwe Slenk west;
Rijkswaterstaat;DOOVBMDN;Doovebalg midden;5.207_53.0609;FALSE;NA;DOOVBMDN;Doovebalg midden;
IMR;eu_M762;M762;5.21_62.37;FALSE;NA;M762;M762;
Rijkswaterstaat;SCHUITGT;Schuitengat;5.219_53.3546;FALSE;NA;SCHUITGT;Schuitengat;
Rijkswaterstaat;WESTTSLG;West-Terschelling;5.22_53.363;FALSE;NA;WESTTSLG;West-Terschelling;
Rijkswaterstaat;LANGZD;Lange Zand;5.2218_53.2061;FALSE;NA;LANGZD;Lange Zand;
Rijkswaterstaat;donar_WESTMP;WESTMP;5.229_53.2883;TRUE;NA;WESTMP;West Meep;
Rijkswaterstaat;WESTMP;West Meep;5.229_53.2883;FALSE;NA;WESTMP;West Meep;
IMR;eu_M109;M109;5.23_57.05;FALSE;NA;M109;M109;
IMR;eu_M125;M125;5.23_57.13;FALSE;NA;M125;M125;
IMR;eu_M649;M649;5.23_60.75;FALSE;NA;M649;M649;
IMR;eu_M650;M650;5.23_60.77;FALSE;NA;M650;M650;
Rijkswaterstaat;ZUIDORK;Zuidoostrak;5.2446_53.1203;FALSE;NA;ZUIDORK;Zuidoostrak;
IMR;eu_M651;M651;5.25_60.77;FALSE;NA;M651;M651;
Rijkswaterstaat;TERSLPL8;Badstrand West aan Zee, Terschelling;5.2518_53.4053;FALSE;NA;TERSLPL8;Badstrand West aan Zee, Terschelling;
PML;pml_92;NC5;-5.2548_54.706;FALSE;NA;pml_92;NC5;
IMR;eu_M89;M89;5.27_57.01;FALSE;NA;M89;M89;
IMR;eu_M295;M295;5.27_58.69;FALSE;NA;M295;M295;
IMR;eu_M463;M463;5.27_59.59;FALSE;NA;M463;M463;
IMR;eu_M655;M655;5.27_60.79;FALSE;NA;M655;M655;
Rijkswaterstaat;ZUIDORZD;Zuidoostrak zuid;5.2722_53.1068;FALSE;NA;ZUIDORZD;Zuidoostrak zuid;
RBINS;eu_E1320_GKSS;E1320_GKSS;5.276_55.468;FALSE;NA;E1320_GKSS;E1320_GKSS;
Rijkswaterstaat;BLAUWSOT;Blauwe Slenk oost;5.2779_53.2246;TRUE;BLAUWSOT;BLAUWSOT;Blauwe Slenk oost;
Rijkswaterstaat;donar_BLAUWSOT;BLAUWSOT;5.2779_53.2246;FALSE;BLAUWSOT;BLAUWSOT;Blauwe Slenk oost;
Rijkswaterstaat;DOOVBOT;Doove Balg oost;5.2872_53.0844;TRUE;DOOVBOT;DOOVBOT;Doove Balg oost;
Rijkswaterstaat;donar_DOOVBOT;DOOVBOT;5.2872_53.0844;FALSE;DOOVBOT;DOOVBOT;Doove Balg oost;
IMR;eu_M296;M296;5.29_58.69;FALSE;NA;M296;M296;
Rijkswaterstaat;HARLGVGL;Harlingen vaargeul;5.3289_53.1945;FALSE;NA;HARLGVGL;Harlingen vaargeul;
IMR;eu_M131;M131;5.33_57.17;FALSE;NA;M131;M131;
IMR;eu_M210;M210;5.33_57.93;FALSE;NA;M210;M210;
IMR;eu_M659;M659;5.33_60.83;FALSE;NA;M659;M659;
PML;pml_100;NC7;-5.3328_54.6485;FALSE;NA;pml_100;NC7;
Rijkswaterstaat;donar_NOORDMOT;NOORDMOT;5.3339_53.3365;TRUE;NA;NOORDMOT;Noord Meep oost;
Rijkswaterstaat;NOORDMOT;Noord Meep oost;5.3339_53.3365;FALSE;NA;NOORDMOT;Noord Meep oost;
Rijkswaterstaat;KORNWDZTGGL;Kornwerderzand toegangsgeul;5.3342_53.079;FALSE;NA;KORNWDZTGGL;Kornwerderzand toegangsgeul;
Rijkswaterstaat;BOONTS;Boontjes;5.3372_53.0849;FALSE;NA;BOONTS;Boontjes;
Rijkswaterstaat;HOORNTSLG;Badstrand Hoorn, Terschelling;5.3421_53.4164;FALSE;NA;HOORNTSLG;Badstrand Hoorn, Terschelling;
RBINS;eu_R0132_GKSS;R0132_GKSS;5.3448_53.498;FALSE;NA;R0132_GKSS;R0132_GKSS;
RBINS;eu_R0147_GKSS;R0147_GKSS;5.3457_53.4977;FALSE;NA;R0147_GKSS;R0147_GKSS;
RBINS;eu_R0114_GKSS;R0114_GKSS;5.349_55.41;FALSE;NA;R0114_GKSS;R0114_GKSS;
IMR;eu_M660;M660;5.35_60.83;FALSE;NA;M660;M660;
IMR;eu_M752;M752;5.35_62.13;FALSE;NA;M752;M752;
Rijkswaterstaat;OOSTMWT;Oost Meep west;5.3587_53.323;FALSE;NA;OOSTMWT;Oost Meep west;
IMR;eu_M246;M246;5.37_58.17;FALSE;NA;M246;M246;
IMR;eu_M666;M666;5.37_60.87;FALSE;NA;M666;M666;
Rijkswaterstaat;NOORDBGN;Noorder Balgen;5.3804_53.358;FALSE;NA;NOORDBGN;Noorder Balgen;
IMR;eu_M247;M247;5.39_58.17;FALSE;NA;M247;M247;
IMR;eu_M597;M597;5.39_60.69;FALSE;NA;M597;M597;
Rijkswaterstaat;donar_HARLGHVMWT;HARLGHVMWT;5.3969_53.177;TRUE;HARLGHVMWT;HARLGHVMWT;Harlingen havenmond west;
Rijkswaterstaat;HARLGHVMWT;Harlingen havenmond west;5.3969_53.177;FALSE;HARLGHVMWT;HARLGHVMWT;Harlingen havenmond west;
Rijkswaterstaat;BOONTNMPL;Boontjes Noord meetpaal;5.3999_53.1726;FALSE;NA;BOONTNMPL;Boontjes Noord meetpaal;
Rijkswaterstaat;donar_HARLGVHVN;HARLGVHVN;5.4059_53.1743;TRUE;NA;HARLGVHVN;Harlingen voorhaven;
Rijkswaterstaat;HARLGVHVN;Harlingen voorhaven;5.4059_53.1743;FALSE;NA;HARLGVHVN;Harlingen voorhaven;
Rijkswaterstaat;HARLGN;Harlingen;5.4093_53.1756;FALSE;HARLGN;HARLGN;Harlingen;
IMR;eu_M598;M598;5.41_60.69;FALSE;NA;M598;M598;
IMR;eu_M599;M599;5.41_60.71;FALSE;NA;M599;M599;
Rijkswaterstaat;donar_OOSTMP;OOSTMP;5.4108_53.3113;TRUE;NA;OOSTMP;Oost Meep;
Rijkswaterstaat;OOSTMP;Oost Meep;5.4108_53.3113;FALSE;NA;OOSTMP;Oost Meep;
RBINS;eu_E1321_GKSS;E1321_GKSS;5.4137_56.508;FALSE;NA;E1321_GKSS;E1321_GKSS;
Rijkswaterstaat;HARLGSBSD;Harlingerstrand, Harlingen;5.4147_53.1668;FALSE;NA;HARLGSBSD;Harlingerstrand, Harlingen;
Rijkswaterstaat;HARLGJHVN;Harlingen jachthaven;5.4165_53.1756;FALSE;NA;HARLGJHVN;Harlingen jachthaven;
Rijkswaterstaat;HARLGJHVLZDE;Harlingen jachthaven landzijde;5.4197_53.1758;FALSE;NA;HARLGJHVLZDE;Harlingen jachthaven landzijde;
PML;pml_95;WI9;-5.425_53.9335;FALSE;NA;pml_95;WI9;
IMR;eu_M154;M154;5.43_57.43;FALSE;NA;M154;M154;
Rijkswaterstaat;ROPTZL;Roptazijl;5.4369_53.2101;FALSE;NA;ROPTZL;Roptazijl;
Rijkswaterstaat;OOSTMOT;Oost Meep oost;5.4469_53.2933;FALSE;NA;OOSTMOT;Oost Meep oost;
IMR;eu_M126;M126;5.45_57.13;FALSE;NA;M126;M126;
IMR;eu_M667;M667;5.45_60.87;FALSE;NA;M667;M667;
IMR;eu_M745;M745;5.45_62.09;FALSE;NA;M745;M745;
Rijkswaterstaat;KIMSGWT;Kimstergat west;5.4501_53.2628;FALSE;NA;KIMSGWT;Kimstergat west;
Rijkswaterstaat;OOSTROT;Oosterom oost;5.4511_53.3782;FALSE;NA;OOSTROT;Oosterom oost;
Rijkswaterstaat;KIMSGOT;Kimstergat oost;5.4674_53.2646;FALSE;NA;KIMSGOT;Kimstergat oost;
IMR;eu_M139;M139;5.47_57.27;FALSE;NA;M139;M139;
IMR;eu_M144;M144;5.47_57.33;FALSE;NA;M144;M144;
IMR;eu_M669;M669;5.47_60.89;FALSE;NA;M669;M669;
IMR;eu_M115;M115;5.49_57.07;FALSE;NA;M115;M115;
IMR;eu_M733;M733;5.49_62.01;FALSE;NA;M733;M733;
IMR;eu_M734;M734;5.49_62.03;FALSE;NA;M734;M734;
IMR;eu_M736;M736;5.49_62.05;FALSE;NA;M736;M736;
Rijkswaterstaat;BOSCHGWT;Boschgat west;5.5037_53.4034;TRUE;NA;BOSCHGWT;Boschgat west;
Rijkswaterstaat;donar_BOSCHGWT;BOSCHGWT;5.5037_53.4034;FALSE;NA;BOSCHGWT;Boschgat west;
RBINS;eu_E1319_GKSS;E1319_GKSS;5.507_55.344;FALSE;NA;E1319_GKSS;E1319_GKSS;
IMR;eu_M116;M116;5.51_57.07;FALSE;NA;M116;M116;
IMR;eu_M128;M128;5.51_57.15;FALSE;NA;M128;M128;
IMR;eu_M270;M270;5.51_58.25;FALSE;NA;M270;M270;
IMR;eu_M484;M484;5.51_59.73;FALSE;NA;M484;M484;
IMR;eu_M492;M492;5.51_59.75;FALSE;NA;M492;M492;
IMR;eu_M735;M735;5.51_62.03;FALSE;NA;M735;M735;
IMR;eu_M737;M737;5.51_62.05;FALSE;NA;M737;M737;
IMR;eu_M741;M741;5.51_62.07;FALSE;NA;M741;M741;
IMR;eu_M757;M757;5.51_62.23;FALSE;NA;M757;M757;
IMR;eu_M8;M8;5.53_56.59;FALSE;NA;M8;M8;
IMR;eu_M140;M140;5.53_57.27;FALSE;NA;M140;M140;
IMR;eu_M227;M227;5.53_58.01;FALSE;NA;M227;M227;
IMR;eu_M348;M348;5.55_59.17;FALSE;NA;M348;M348;
IMR;eu_M668;M668;5.55_60.87;FALSE;NA;M668;M668;
Rijkswaterstaat;BOSCHGT;Boschgat;5.5518_53.4208;FALSE;NA;BOSCHGT;Boschgat;
IMR;eu_M730;M730;5.57_61.89;FALSE;NA;M730;M730;
IMR;eu_M732;M732;5.57_61.91;FALSE;NA;M732;M732;
IMR;eu_M742;M742;5.57_62.07;FALSE;NA;M742;M742;
IMR;eu_M746;M746;5.57_62.09;FALSE;NA;M746;M746;
IMR;eu_M134;M134;5.59_57.19;FALSE;NA;M134;M134;
IMR;eu_M274;M274;5.59_58.29;FALSE;NA;M274;M274;
IMR;eu_M277;M277;5.59_58.31;FALSE;NA;M277;M277;
IMR;eu_M738;M738;5.59_62.05;FALSE;NA;M738;M738;
IMR;eu_M743;M743;5.59_62.07;FALSE;NA;M743;M743;
Rijkswaterstaat;BORNDP;Borndiep;5.6016_53.4392;TRUE;NA;BORNDP;Borndiep;
Rijkswaterstaat;donar_BORNDP;BORNDP;5.6016_53.4392;FALSE;NA;BORNDP;Borndiep;
IMR;eu_M275;M275;5.61_58.29;FALSE;NA;M275;M275;
IMR;eu_M739;M739;5.61_62.05;FALSE;NA;M739;M739;
IMR;eu_M744;M744;5.61_62.07;FALSE;NA;M744;M744;
Rijkswaterstaat;HOLLBSD;Badstrand Hollum, Ameland;5.613_53.45;FALSE;NA;HOLLBSD;Badstrand Hollum, Ameland;
RBINS;eu_LN6;LN6;5.6167_53.6333;FALSE;NA;LN6;LN6;
RBINS;eu_R0133_GKSS;R0133_GKSS;5.6187_53.548;FALSE;NA;R0133_GKSS;R0133_GKSS;
Rijkswaterstaat;ZWARTHN;Zwarte Haan;5.6198_53.3219;FALSE;NA;ZWARTHN;Zwarte Haan;
RBINS;eu_R0148_GKSS;R0148_GKSS;5.6243_53.5513;FALSE;NA;R0148_GKSS;R0148_GKSS;
PML;pml_93;S38C;-5.6322_53.7828;FALSE;NA;pml_93;S38C;
PML;pml_85;S38B;-5.6345_53.7813;FALSE;NA;pml_85;S38B;
PML;pml_96;SG4;-5.6367_52.8332;FALSE;NA;pml_96;SG4;
PML;pml_97;SG7;-5.6377_52.9175;FALSE;NA;pml_97;SG7;
IMR;eu_M90;M90;5.65_57.01;FALSE;NA;M90;M90;
IMR;eu_M754;M754;5.65_62.19;FALSE;NA;M754;M754;
IMR;eu_M44;M44;5.67_56.99;FALSE;NA;M44;M44;
IMR;eu_M91;M91;5.67_57.01;FALSE;NA;M91;M91;
